time,v_cmd,v_wheel,v_ground,slip_difference
13.124999999999996,0.5,0.4999937626837372,-0.0218732795518908,0.521867042235628
13.126000000000001,0.5,0.4999937626837372,-0.021913229237297032,0.5219069919210342
13.126999999999999,0.5,0.4999937626837372,-0.0218701931979107,0.5218639558816479
13.127999999999997,0.5,0.4999937626837372,-0.021889658174019885,0.5218834208577571
13.127999999999997,0.5,0.4999937626837372,-0.02192976215357499,0.5219235248373122
13.129999999999999,0.5,0.4999937626837372,-0.02184561485103442,0.5218393775347716
13.130999999999997,0.5,0.4999937626837372,-0.02181560189108174,0.521809364574819
13.132000000000001,0.5,0.4999937626837372,-0.021831918412195003,0.5218256810959322
13.133,0.5,0.4999937626837372,-0.02178210813235651,0.5217758708160937
13.133999999999997,0.5,0.4999985589219475,-0.02170677965168102,0.5217053385736286
13.135000000000002,0.5,0.4999985589219475,-0.021721094893422128,0.5217196538153697
13.136,0.5,0.4999985589219475,-0.021713330344885998,0.5217118892668335
13.136999999999997,0.5,0.4999985589219475,-0.02173324552143665,0.5217318044433842
13.138000000000002,0.5,0.4999985589219475,-0.02164579921731217,0.5216443581392597
13.139,0.5,0.4999985589219475,-0.021673115137648555,0.521671674059596
13.139999999999997,0.5,0.4999985589219475,-0.02163100326263129,0.5216295621845788
13.141000000000002,0.5,0.4999985589219475,-0.021563041095264655,0.5215616000172122
13.142,0.5,0.4999985589219475,-0.021892419296960376,0.5218909782189078
13.142999999999997,0.5,0.4999985589219475,-0.021584958708525764,0.5215835176304733
13.144000000000002,0.5,0.4999985589219475,-0.021552513086676946,0.5215510720086245
13.145,0.5,0.4999985589219475,-0.021478168820534504,0.521476727742482
13.145999999999997,0.5,0.4999985589219475,-0.0215250041104679,0.5215235630324154
13.147000000000002,0.5,0.4999985589219475,-0.021492770693111143,0.5214913296150586
13.148,0.5,0.4999985589219475,-0.021418910709988685,0.5214174696319361
13.148999999999997,0.5,0.4999985589219475,-0.021409208892229394,0.5214077678141769
13.150000000000002,0.5,0.4999985589219475,-0.021383593983770863,0.5213821529057183
13.151,0.5,0.4999985589219475,-0.02134700629711308,0.5213455652190606
13.151999999999997,0.5,0.4999985589219475,-0.021345268241188108,0.5213438271631357
13.153000000000002,0.5,0.4999985589219475,-0.021236041137790283,0.5212346000597378
13.154,0.5,0.49999856214882826,-0.02120302534067037,0.5212015874894986
13.154999999999998,0.5,0.49999856214882826,-0.02120375876261574,0.521202320911444
13.156000000000002,0.5,0.49999856214882826,-0.02109302420416965,0.5210915863529979
13.157,0.5,0.49999856214882826,-0.021065686439650167,0.5210642485884784
13.157999999999998,0.5,0.49999856214882826,-0.02102985983586007,0.5210284219846884
13.158999999999995,0.5,0.49999856214882826,-0.020985745911050208,0.5209843080598785
13.16,0.5,0.49999856214882826,-0.020937609245491283,0.5209361713943196
13.160999999999998,0.5,0.49999856214882826,-0.021184027792219066,0.5211825899410474
13.161999999999995,0.5,0.49999856214882826,-0.02093303825548568,0.520931600404314
13.163,0.5,0.49999856214882826,-0.020760493099796336,0.5207590552486246
13.163999999999998,0.5,0.49999856214882826,-0.020730549511885105,0.5207291116607133
13.164999999999996,0.5,0.49999856214882826,-0.020704133363308765,0.520702695512137
13.166,0.5,0.49999856214882826,-0.020703838131464897,0.5207024002802931
13.166999999999998,0.5,0.49999856214882826,-0.020587237974164306,0.5205858001229926
13.167999999999996,0.5,0.49999856214882826,-0.02071237096435813,0.5207109331131864
13.169,0.5,0.49999856214882826,-0.02062325764795224,0.5206218197967805
13.169999999999998,0.5,0.49999856214882826,-0.020622245855714066,0.5206208080045424
13.170999999999996,0.5,0.49999856214882826,-0.020456709420135912,0.5204552715689642
13.172,0.5,0.49999856214882826,-0.020227164307159706,0.520225726455988
13.172999999999998,0.5,0.49999856214882826,-0.02024248313031627,0.5202410452791445
13.173999999999996,0.5,0.4999988046128305,-0.02003123395375031,0.5200300385665808
13.173999999999996,0.5,0.4999988046128305,-0.01995765135584599,0.5199564559686766
13.175999999999998,0.5,0.4999988046128305,-0.01999532560294903,0.5199941302157796
13.176999999999996,0.5,0.4999988046128305,-0.019882012499179227,0.5198808171120097
13.178,0.5,0.4999988046128305,-0.019885263681213447,0.519884068294044
13.178999999999998,0.5,0.4999988046128305,-0.01975880864593557,0.5197576132587661
13.178999999999998,0.5,0.4999988046128305,-0.01959752347081604,0.5195963280836465
13.181000000000001,0.5,0.4999988046128305,-0.01963862331328599,0.5196374279261166
13.181999999999999,0.5,0.4999988046128305,-0.019470086126930013,0.5194688907397605
13.182999999999996,0.5,0.4999988046128305,-0.01929139462471331,0.5192901992375438
13.184000000000001,0.5,0.4999988046128305,-0.019404066227676316,0.5194028708405068
13.184999999999999,0.5,0.4999988046128305,-0.01919301380387792,0.5191918184167085
13.185999999999996,0.5,0.4999988046128305,-0.01907845261628098,0.5190772572291115
13.185999999999996,0.5,0.4999988046128305,-0.01917802524700432,0.5191768298598348
13.187999999999999,0.5,0.4999988046128305,-0.01900037669686363,0.5189991813096941
13.188999999999997,0.5,0.4999988046128305,-0.0188151100640687,0.5188139146768992
13.190000000000001,0.5,0.4999988046128305,-0.018924820802458688,0.5189236254152892
13.190999999999999,0.5,0.4999988046128305,-0.018751916903397354,0.5187507215162279
13.191999999999997,0.5,0.4999988046128305,-0.018607594135333524,0.518606398748164
13.193000000000001,0.5,0.4999988046128305,-0.018630437291891438,0.5186292419047219
13.193999999999999,0.5,0.49999894533399314,-0.018476950030433856,0.518475895364427
13.193999999999999,0.5,0.49999894533399314,-0.01834429696075215,0.5183432422947453
13.194999999999997,0.5,0.49999894533399314,-0.018230221195086254,0.5182291665290794
13.197,0.5,0.49999894533399314,-0.018328305305901137,0.5183272506398943
13.197999999999997,0.5,0.49999894533399314,-0.01810797472709493,0.518106920061088
13.199000000000002,0.5,0.49999894533399314,-0.018027062443376055,0.5180260077773692
13.2,0.5,0.49999894533399314,-0.018059534062650436,0.5180584793966436
13.200999999999997,0.5,0.49999894533399314,-0.01783952404534436,0.5178384693793375
13.202000000000002,0.5,0.49999894533399314,-0.0177162753667197,0.5177152207007129
13.203,0.5,0.49999894533399314,-0.017604473817049486,0.5176034191510426
13.203999999999997,0.5,0.49999894533399314,-0.017458414678105733,0.5174573600120989
13.205000000000002,0.5,0.49999894533399314,-0.017740590080312965,0.5177395354143061
13.206,0.5,0.49999894533399314,-0.017981008256013658,0.5179799535900068
13.206999999999997,0.5,0.49999894533399314,-0.01816923524523316,0.5181681805792263
13.208000000000002,0.5,0.49999894533399314,-0.0182069207073238,0.5182058660413169
13.209,0.5,0.49999894533399314,-0.0182650843571665,0.5182640296911596
13.209999999999997,0.5,0.49999894533399314,-0.018142456430077978,0.5181414017640711
13.211000000000002,0.5,0.49999894533399314,-0.018143382280713462,0.5181423276147066
13.212,0.5,0.49999894533399314,-0.018010512952939838,0.518009458286933
13.212,0.5,0.49999894533399314,-0.01812069475324255,0.5181196400872357
13.214000000000002,0.5,0.4999650965811296,-0.01819790659518994,0.5181630031763196
13.215,0.5,0.4999650965811296,-0.018064216767314154,0.5180293133484437
13.215999999999998,0.5,0.4999650965811296,-0.018175895675228166,0.5181409922563578
13.217000000000002,0.5,0.4999650965811296,-0.018265448314730284,0.5182305448958598
13.218,0.5,0.4999650965811296,-0.01815244220298133,0.5181175387841109
13.218999999999998,0.5,0.4999650965811296,-0.01830070733875448,0.5182658039198841
13.219999999999995,0.5,0.4999650965811296,-0.01845835211314297,0.5184234486942726
13.221,0.5,0.4999650965811296,-0.018551921726236365,0.518517018307366
13.221999999999998,0.5,0.4999650965811296,-0.01897841687894578,0.5189435134600754
13.222999999999995,0.5,0.4999650965811296,-0.01967364277799113,0.5196387393591207
13.224,0.5,0.4999650965811296,-0.019506655147414297,0.5194717517285439
13.224999999999998,0.5,0.4999650965811296,-0.019397686269787065,0.5193627828509166
13.225999999999996,0.5,0.4999650965811296,-0.019443084015598907,0.5194081805967284
13.227,0.5,0.4999650965811296,-0.019310076315399136,0.5192751728965287
13.227999999999998,0.5,0.4999650965811296,-0.019239107286098626,0.5192042038672282
